SampleID,Collectors,Collection Date,Country/Ocean,State/Province,Region,Sector,ExactSite,Lat,Lon,Elev,Depth,Elevation Precision,Depth Precision,GPS Source,Coordinate Accuracy,Event Time,Collection Date Accuracy,Habitat,SamplingProtocol,Collection Notes,Site Code,FieldID
KBIMP_004_B4,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B5,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B6,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B7,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B8,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B9,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B10,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B11,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_B12,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C1,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C2,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C3,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C4,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C5,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C6,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Long Pt Creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0056
KBIMP_004_C7,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_C8,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_C9,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_C10,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_C11,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_C12,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_D1,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_D2,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_D3,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_D4,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_D5,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D6,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D7,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D8,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D9,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D10,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D11,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_D12,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_E1,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_E2,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP_004_E3,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E4,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E5,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E6,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E7,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E8,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E9,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E10,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E11,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052
KBIMP_004_E12,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F1,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F2,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F3,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F4,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F5,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F6,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F7,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F8,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F9,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F10,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F11,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_F12,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_G1,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_G2,O. Colman,July 28 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.130466,-104.996363,,,,,,,,,,Sweep net ,,,CBAY0039
KBIMP_004_G3,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G4,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G5,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G6,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G7,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G8,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G9,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G10,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G11,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_G12,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H1,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H2,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H3,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H4,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H5,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H6,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H7,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H8,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H9,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H10,O. Colman,July 24 2024,Canada,Nunavut,Kitikmeot,,Freshwater river ,69.120943,-105.042616,,,,,,,,,,Sweep net ,,,CBAY0040
KBIMP_004_H11,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_A1,O. Colman/D.Nowosad,July 25 - July 31 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0025
KBIMP-_005_A2,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A3,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A4,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A5,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A6,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A7,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A8,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A9,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A10,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A11,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_A12,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_B1,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_B2,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_B3,O. Colman/D.Nowosad,August 1-August 7 2024,Canada,Nunavut,Kitikmeot,,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051
KBIMP-_005_B4,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B5,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B6,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B7,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B8,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B9,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B10,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B11,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_B12,D. Nowosad,August 5 2024,Canada,Nunavut,Kitikmeot,,Freshwater river Pelly Rd,69.14305556,-104.9475,,,,,,,,,,Sweep net,,,CBAY0071
KBIMP-_005_C1,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C2,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C3,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C4,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C5,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C6,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C7,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C8,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C9,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C10,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C11,D. Nowosad,July 28 2024,Canada,Nunavut,Kitikmeot,,Inland area,69.134216,-104.989923,,,,,,,,,,Sweep net,,,CBAY0033
KBIMP-_005_C12,D. Nowosad,June 17 2024,Canada,Nunavut,Kitikmeot,,Kitigak River,69.20525,-104.78947,,,,,,,,,,Malaise Trap,,,CBAY0006
KBIMP-_005_D1,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D2,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D3,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D4,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D5,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D6,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D7,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D8,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D9,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D10,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D11,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_D12,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E1,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E2,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E3,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E4,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E5,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E6,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E7,O. Colman,Aug 2 2024,Canada,Nunavut,Kitikmeot,,S of pelly Rd near swimming hole ,69.128939,-104.99419,,,,,,,,,,Sweep net ,,,CBAY0035
KBIMP-_005_E8,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_E9,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_E10,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_E11,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_E12,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_F1,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_F2,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_F3,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
KBIMP-_005_F4,D. Nowosad,July 21 -July 29 2024,Canada,Nunavut,Kitikmeot,,Stream into Grenier Lake,69.20535,-104.77646,,,,,,,,,,Malaise Trap,,,CBAY0048
